Publikationsjahr,Indikator_Nr,jahr_num,jahr_char,Wert,Indikator_Name,IndikatorLabelShort,Wohnviertel_id,Wohnviertel,Rang,Indikator-Kategorie,Gewichtung_Text,Bewertung_Text,Einheit,wert_txt
2021,13,2020,2020,50.008398068,Wohnflaecheprokopf,Wohnfläche pro Kopf,2,Vorstädte,20,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"50,0 m²"
2021,13,2020,2020,45.099479468,Wohnflaecheprokopf,Wohnfläche pro Kopf,3,Am Ring,14,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"45,1 m²"
2021,13,2020,2020,38.951429868,Wohnflaecheprokopf,Wohnfläche pro Kopf,4,Breite,8,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"39,0 m²"
2021,13,2020,2020,47.794717781,Wohnflaecheprokopf,Wohnfläche pro Kopf,5,St. Alban,18,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"47,8 m²"
2021,13,2020,2020,39.295213638,Wohnflaecheprokopf,Wohnfläche pro Kopf,6,Gundeldingen,10,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"39,3 m²"
2021,13,2020,2020,48.398167116,Wohnflaecheprokopf,Wohnfläche pro Kopf,7,Bruderholz,19,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"48,4 m²"
2021,13,2020,2020,46.225749036,Wohnflaecheprokopf,Wohnfläche pro Kopf,8,Bachletten,16,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"46,2 m²"
2021,13,2020,2020,42.091235955,Wohnflaecheprokopf,Wohnfläche pro Kopf,9,Gotthelf,12,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"42,1 m²"
2021,13,2020,2020,37.040236116,Wohnflaecheprokopf,Wohnfläche pro Kopf,10,Iselin,7,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"37,0 m²"
2021,13,2020,2020,36.915613718,Wohnflaecheprokopf,Wohnfläche pro Kopf,11,St. Johann,6,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"36,9 m²"
2021,13,2020,2020,43.321412804,Wohnflaecheprokopf,Wohnfläche pro Kopf,12,Altstadt Kleinbasel,13,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"43,3 m²"
2021,13,2020,2020,36.892736267,Wohnflaecheprokopf,Wohnfläche pro Kopf,13,Clara,5,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"36,9 m²"
2021,13,2020,2020,45.79726076,Wohnflaecheprokopf,Wohnfläche pro Kopf,14,Wettstein,15,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"45,8 m²"
2021,13,2020,2020,39.12187637,Wohnflaecheprokopf,Wohnfläche pro Kopf,15,Hirzbrunnen,9,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"39,1 m²"
2021,13,2020,2020,34.252214765,Wohnflaecheprokopf,Wohnfläche pro Kopf,16,Rosental,3,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"34,3 m²"
2021,13,2020,2020,35.985475086,Wohnflaecheprokopf,Wohnfläche pro Kopf,17,Matthäus,4,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"36,0 m²"
2021,13,2020,2020,32.62961361,Wohnflaecheprokopf,Wohnfläche pro Kopf,18,Klybeck,2,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"32,6 m²"
2021,13,2020,2020,32.31353744,Wohnflaecheprokopf,Wohnfläche pro Kopf,19,Kleinhüningen,1,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"32,3 m²"
2021,13,2020,2020,47.186238404,Wohnflaecheprokopf,Wohnfläche pro Kopf,20,Riehen,17,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"47,2 m²"
2021,13,2020,2020,52.64,Wohnflaecheprokopf,Wohnfläche pro Kopf,30,Bettingen,22,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"52,6 m²"
2021,13,2020,2020,41.4,Wohnflaecheprokopf,Wohnfläche pro Kopf,99,Kanton Basel-Stadt,11,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"41,4 m²"
2021,14,2018,2018,5871.5,Vermoegenssteuer,Vermögenssteuer,1,Altstadt Grossbasel,19,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,5 872 Fr.
2021,14,2018,2018,7391.6,Vermoegenssteuer,Vermögenssteuer,2,Vorstädte,20,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,7 392 Fr.
2021,14,2018,2018,2094.5,Vermoegenssteuer,Vermögenssteuer,3,Am Ring,13,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,2 094 Fr.
2021,14,2018,2018,581.3,Vermoegenssteuer,Vermögenssteuer,4,Breite,8,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,581 Fr.
2021,14,2018,2018,5684.9,Vermoegenssteuer,Vermögenssteuer,5,St. Alban,18,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,5 685 Fr.
2021,14,2018,2018,554.9,Vermoegenssteuer,Vermögenssteuer,6,Gundeldingen,6,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,555 Fr.
2021,14,2018,2018,9469.7,Vermoegenssteuer,Vermögenssteuer,7,Bruderholz,21,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,9 470 Fr.
2021,14,2018,2018,2334.9,Vermoegenssteuer,Vermögenssteuer,8,Bachletten,15,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,2 335 Fr.
2021,14,2018,2018,3335.3,Vermoegenssteuer,Vermögenssteuer,9,Gotthelf,17,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,3 335 Fr.
2021,14,2018,2018,484.8,Vermoegenssteuer,Vermögenssteuer,10,Iselin,4,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,485 Fr.
2021,14,2018,2018,640.6,Vermoegenssteuer,Vermögenssteuer,11,St. Johann,9,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,641 Fr.
2021,14,2018,2018,1898.4,Vermoegenssteuer,Vermögenssteuer,12,Altstadt Kleinbasel,12,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,1 898 Fr.
2021,14,2018,2018,523.1,Vermoegenssteuer,Vermögenssteuer,13,Clara,5,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,523 Fr.
2021,14,2018,2018,1453.9,Vermoegenssteuer,Vermögenssteuer,14,Wettstein,11,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,1 454 Fr.
2021,14,2018,2018,690.6,Vermoegenssteuer,Vermögenssteuer,15,Hirzbrunnen,10,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,691 Fr.
2021,14,2018,2018,266.6,Vermoegenssteuer,Vermögenssteuer,16,Rosental,3,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,267 Fr.
2021,14,2018,2018,574.4,Vermoegenssteuer,Vermögenssteuer,17,Matthäus,7,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,574 Fr.
2021,14,2018,2018,205.9,Vermoegenssteuer,Vermögenssteuer,18,Klybeck,2,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,206 Fr.
2021,14,2018,2018,199.4,Vermoegenssteuer,Vermögenssteuer,19,Kleinhüningen,1,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,199 Fr.
2021,14,2018,2018,3325.3,Vermoegenssteuer,Vermögenssteuer,20,Riehen,16,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,3 325 Fr.
2021,14,2018,2018,14573.8,Vermoegenssteuer,Vermögenssteuer,30,Bettingen,22,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,14 574 Fr.
2021,14,2018,2018,2186.0,Vermoegenssteuer,Vermögenssteuer,99,Kanton Basel-Stadt,14,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,2 186 Fr.
2021,15,2018,2018,16745.3,Einkommenssteuer,Einkommenssteuer,1,Altstadt Grossbasel,19,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,16 745 Fr.
2021,15,2018,2018,17653.2,Einkommenssteuer,Einkommenssteuer,2,Vorstädte,21,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,17 653 Fr.
2021,15,2018,2018,11993.3,Einkommenssteuer,Einkommenssteuer,3,Am Ring,15,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,11 993 Fr.
2021,15,2018,2018,7471.7,Einkommenssteuer,Einkommenssteuer,4,Breite,8,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,7 472 Fr.
2021,15,2018,2018,16669.6,Einkommenssteuer,Einkommenssteuer,5,St. Alban,18,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,16 670 Fr.
2021,15,2018,2018,7472.3,Einkommenssteuer,Einkommenssteuer,6,Gundeldingen,9,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,7 472 Fr.
2021,15,2018,2018,17603.7,Einkommenssteuer,Einkommenssteuer,7,Bruderholz,20,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,17 604 Fr.
2021,15,2018,2018,12010.6,Einkommenssteuer,Einkommenssteuer,8,Bachletten,16,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,12 011 Fr.
2021,15,2018,2018,9568.5,Einkommenssteuer,Einkommenssteuer,9,Gotthelf,11,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,9 568 Fr.
2021,15,2018,2018,6575.8,Einkommenssteuer,Einkommenssteuer,10,Iselin,4,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,6 576 Fr.
2021,15,2018,2018,7019.2,Einkommenssteuer,Einkommenssteuer,11,St. Johann,7,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,7 019 Fr.
2021,15,2018,2018,10098.1,Einkommenssteuer,Einkommenssteuer,12,Altstadt Kleinbasel,13,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,10 098 Fr.
2021,15,2018,2018,6483.9,Einkommenssteuer,Einkommenssteuer,13,Clara,3,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,6 484 Fr.
2021,15,2018,2018,11712.6,Einkommenssteuer,Einkommenssteuer,14,Wettstein,14,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,11 713 Fr.
2021,15,2018,2018,8009.3,Einkommenssteuer,Einkommenssteuer,15,Hirzbrunnen,10,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,8 009 Fr.
2021,15,2018,2018,6991.6,Einkommenssteuer,Einkommenssteuer,16,Rosental,6,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,6 992 Fr.
2021,15,2018,2018,6827.7,Einkommenssteuer,Einkommenssteuer,17,Matthäus,5,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,6 828 Fr.
2021,15,2018,2018,4399.1,Einkommenssteuer,Einkommenssteuer,18,Klybeck,1,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,4 399 Fr.
2021,15,2018,2018,4911.8,Einkommenssteuer,Einkommenssteuer,19,Kleinhüningen,2,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,4 912 Fr.
2021,15,2018,2018,12494.4,Einkommenssteuer,Einkommenssteuer,20,Riehen,17,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,12 494 Fr.
2021,15,2018,2018,20650.0,Einkommenssteuer,Einkommenssteuer,30,Bettingen,22,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,20 650 Fr.
2021,15,2018,2018,9896.0,Einkommenssteuer,Einkommenssteuer,99,Kanton Basel-Stadt,12,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,9 896 Fr.
2021,16,2014-2018,2014-2018,0.8445363,Erwerbstaetigenquote,Erwerbstätigenquote,1,Altstadt Grossbasel,22,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"84,5%"
2021,16,2014-2018,2014-2018,0.7478803,Erwerbstaetigenquote,Erwerbstätigenquote,2,Vorstädte,16,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"74,8%"
2021,16,2014-2018,2014-2018,0.7824608,Erwerbstaetigenquote,Erwerbstätigenquote,3,Am Ring,20,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"78,2%"
2021,16,2014-2018,2014-2018,0.7532669,Erwerbstaetigenquote,Erwerbstätigenquote,4,Breite,17,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"75,3%"
2021,16,2014-2018,2014-2018,0.7322857,Erwerbstaetigenquote,Erwerbstätigenquote,5,St. Alban,11,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"73,2%"
2021,16,2014-2018,2014-2018,0.7627559,Erwerbstaetigenquote,Erwerbstätigenquote,6,Gundeldingen,19,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"76,3%"
2021,16,2014-2018,2014-2018,0.7402602,Erwerbstaetigenquote,Erwerbstätigenquote,7,Bruderholz,15,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,, 74%
2021,16,2014-2018,2014-2018,0.7583558,Erwerbstaetigenquote,Erwerbstätigenquote,8,Bachletten,18,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"75,8%"
2021,16,2014-2018,2014-2018,0.7160514,Erwerbstaetigenquote,Erwerbstätigenquote,9,Gotthelf,8,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"71,6%"
2021,16,2014-2018,2014-2018,0.712183,Erwerbstaetigenquote,Erwerbstätigenquote,10,Iselin,6,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"71,2%"
2021,16,2014-2018,2014-2018,0.7039822,Erwerbstaetigenquote,Erwerbstätigenquote,11,St. Johann,4,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"70,4%"
2021,16,2014-2018,2014-2018,0.7331914,Erwerbstaetigenquote,Erwerbstätigenquote,12,Altstadt Kleinbasel,12,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"73,3%"
2021,16,2014-2018,2014-2018,0.6917513,Erwerbstaetigenquote,Erwerbstätigenquote,13,Clara,3,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"69,2%"
2021,16,2014-2018,2014-2018,0.789864,Erwerbstaetigenquote,Erwerbstätigenquote,14,Wettstein,21,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,, 79%
2021,16,2014-2018,2014-2018,0.7045793,Erwerbstaetigenquote,Erwerbstätigenquote,15,Hirzbrunnen,5,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"70,5%"
2021,16,2014-2018,2014-2018,0.720459,Erwerbstaetigenquote,Erwerbstätigenquote,16,Rosental,9,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,, 72%
2021,16,2014-2018,2014-2018,0.713825,Erwerbstaetigenquote,Erwerbstätigenquote,17,Matthäus,7,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"71,4%"
2021,16,2014-2018,2014-2018,0.6435239,Erwerbstaetigenquote,Erwerbstätigenquote,18,Klybeck,2,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"64,4%"
2021,16,2014-2018,2014-2018,0.6169505,Erwerbstaetigenquote,Erwerbstätigenquote,19,Kleinhüningen,1,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"61,7%"
2021,16,2014-2018,2014-2018,0.7384675,Erwerbstaetigenquote,Erwerbstätigenquote,20,Riehen,13,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"73,8%"
2021,16,2014-2018,2014-2018,0.7384675,Erwerbstaetigenquote,Erwerbstätigenquote,30,Bettingen,13,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"73,8%"
2021,16,2014-2018,2014-2018,0.731,Erwerbstaetigenquote,Erwerbstätigenquote,99,Kanton Basel-Stadt,10,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"73,1%"
2021,17,2018,2018,4.024306915,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,1,Altstadt Grossbasel,21,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"4,02"
2021,17,2018,2018,4.4012966738,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,2,Vorstädte,22,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,," 4,4"
2021,17,2018,2018,1.0114517055,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,3,Am Ring,15,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"1,01"
2021,17,2018,2018,0.1254493051,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,4,Breite,1,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,125"
2021,17,2018,2018,2.2642005383,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,5,St. Alban,20,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"2,26"
2021,17,2018,2018,0.5766547817,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,6,Gundeldingen,11,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,577"
2021,17,2018,2018,0.1358121034,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,7,Bruderholz,2,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,136"
2021,17,2018,2018,0.1989834229,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,8,Bachletten,6,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,199"
2021,17,2018,2018,0.291090078,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,9,Gotthelf,8,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,291"
2021,17,2018,2018,0.1559287137,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,10,Iselin,3,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,156"
2021,17,2018,2018,1.0875585544,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,11,St. Johann,16,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"1,09"
2021,17,2018,2018,1.5276966556,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,12,Altstadt Kleinbasel,17,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"1,53"
2021,17,2018,2018,0.5891255128,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,13,Clara,12,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,589"
2021,17,2018,2018,1.8792207119,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,14,Wettstein,18,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"1,88"
2021,17,2018,2018,0.3237955868,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,15,Hirzbrunnen,9,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,324"
2021,17,2018,2018,0.6525225757,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,16,Rosental,13,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,653"
2021,17,2018,2018,0.1833720331,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,17,Matthäus,5,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,183"
2021,17,2018,2018,0.4690369439,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,18,Klybeck,10,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,469"
2021,17,2018,2018,2.1355715324,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,19,Kleinhüningen,19,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"2,14"
2021,17,2018,2018,0.1604026597,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,20,Riehen,4,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,16"
2021,17,2018,2018,0.2618170378,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,30,Bettingen,7,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,262"
2021,17,2018,2018,0.76,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,99,Kanton Basel-Stadt,14,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,76"
