Publikationsjahr,Indikator_Nr,jahr_num,jahr_char,Wert,Indikator_Name,IndikatorLabelShort,Wohnviertel_id,Wohnviertel,Rang,Indikator-Kategorie,Gewichtung_Text,Bewertung_Text,Einheit,wert_txt
2018,11,2017,2017,0.5903189074,Gruenflaechenanteil,Anteil Grünfläche,15,Hirzbrunnen,19,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"59,0%"
2018,11,2017,2017,0.1357870952,Gruenflaechenanteil,Anteil Grünfläche,16,Rosental,4,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"13,6%"
2018,11,2017,2017,0.1657239983,Gruenflaechenanteil,Anteil Grünfläche,17,Matthäus,6,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"16,6%"
2018,11,2017,2017,0.1193188639,Gruenflaechenanteil,Anteil Grünfläche,18,Klybeck,3,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"11,9%"
2018,11,2017,2017,0.2267642282,Gruenflaechenanteil,Anteil Grünfläche,19,Kleinhüningen,9,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"22,7%"
2018,11,2017,2017,0.7956226483,Gruenflaechenanteil,Anteil Grünfläche,20,Riehen,21,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"79,6%"
2018,11,2017,2017,0.9020116677,Gruenflaechenanteil,Anteil Grünfläche,30,Bettingen,22,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"90,2%"
2018,11,2017,2017,0.5253487015,Gruenflaechenanteil,Anteil Grünfläche,99,Kanton Basel-Stadt,18,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"52,5%"
2018,12,2017,2017,89.982578397,Flaecheprowohnung,Fläche pro Wohnung,1,Altstadt Grossbasel,17,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"90,0 m²"
2018,12,2017,2017,81.703573521,Flaecheprowohnung,Fläche pro Wohnung,2,Vorstädte,14,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"81,7 m²"
2018,12,2017,2017,81.96043395,Flaecheprowohnung,Fläche pro Wohnung,3,Am Ring,15,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"82,0 m²"
2018,12,2017,2017,70.004521477,Flaecheprowohnung,Fläche pro Wohnung,4,Breite,6,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"70,0 m²"
2018,12,2017,2017,93.466570467,Flaecheprowohnung,Fläche pro Wohnung,5,St. Alban,19,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"93,5 m²"
2018,12,2017,2017,70.427866942,Flaecheprowohnung,Fläche pro Wohnung,6,Gundeldingen,8,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"70,4 m²"
2018,12,2017,2017,109.24315693,Flaecheprowohnung,Fläche pro Wohnung,7,Bruderholz,21,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"109,2 m²"
2018,12,2017,2017,92.894002211,Flaecheprowohnung,Fläche pro Wohnung,8,Bachletten,18,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"92,9 m²"
2018,12,2017,2017,74.544131911,Flaecheprowohnung,Fläche pro Wohnung,9,Gotthelf,11,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"74,5 m²"
2018,12,2017,2017,68.511779293,Flaecheprowohnung,Fläche pro Wohnung,10,Iselin,4,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"68,5 m²"
2018,12,2017,2017,71.680063511,Flaecheprowohnung,Fläche pro Wohnung,11,St. Johann,9,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"71,7 m²"
2018,12,2017,2017,72.17236927,Flaecheprowohnung,Fläche pro Wohnung,12,Altstadt Kleinbasel,10,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"72,2 m²"
2018,12,2017,2017,66.391708968,Flaecheprowohnung,Fläche pro Wohnung,13,Clara,2,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"66,4 m²"
2018,12,2017,2017,83.225836146,Flaecheprowohnung,Fläche pro Wohnung,14,Wettstein,16,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"83,2 m²"
2018,12,2017,2017,80.960734102,Flaecheprowohnung,Fläche pro Wohnung,15,Hirzbrunnen,13,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"81,0 m²"
2018,12,2017,2017,69.447001989,Flaecheprowohnung,Fläche pro Wohnung,16,Rosental,5,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"69,4 m²"
2018,12,2017,2017,67.244349005,Flaecheprowohnung,Fläche pro Wohnung,17,Matthäus,3,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"67,2 m²"
2018,12,2017,2017,65.419001868,Flaecheprowohnung,Fläche pro Wohnung,18,Klybeck,1,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"65,4 m²"
2018,12,2017,2017,70.42468773,Flaecheprowohnung,Fläche pro Wohnung,19,Kleinhüningen,7,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"70,4 m²"
2018,12,2017,2017,102.73655706,Flaecheprowohnung,Fläche pro Wohnung,20,Riehen,20,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"102,7 m²"
2018,12,2017,2017,120.82306163,Flaecheprowohnung,Fläche pro Wohnung,30,Bettingen,22,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"120,8 m²"
2018,12,2017,2017,79.719344232,Flaecheprowohnung,Fläche pro Wohnung,99,Kanton Basel-Stadt,12,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"79,7 m²"
2018,13,2017,2017,52.670028818,Wohnflaecheprokopf,Wohnfläche pro Kopf,1,Altstadt Grossbasel,21,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"52,7 m²"
2018,13,2017,2017,49.710686542,Wohnflaecheprokopf,Wohnfläche pro Kopf,2,Vorstädte,20,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"49,7 m²"
2018,13,2017,2017,45.562575574,Wohnflaecheprokopf,Wohnfläche pro Kopf,3,Am Ring,14,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"45,6 m²"
2018,13,2017,2017,38.929061785,Wohnflaecheprokopf,Wohnfläche pro Kopf,4,Breite,9,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"38,9 m²"
2018,13,2017,2017,48.696245096,Wohnflaecheprokopf,Wohnfläche pro Kopf,5,St. Alban,19,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"48,7 m²"
2018,13,2017,2017,38.358770363,Wohnflaecheprokopf,Wohnfläche pro Kopf,6,Gundeldingen,8,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"38,4 m²"
2018,13,2017,2017,48.67246313,Wohnflaecheprokopf,Wohnfläche pro Kopf,7,Bruderholz,18,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"48,7 m²"
2018,13,2017,2017,46.408682635,Wohnflaecheprokopf,Wohnfläche pro Kopf,8,Bachletten,16,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"46,4 m²"
2018,13,2017,2017,41.130126881,Wohnflaecheprokopf,Wohnfläche pro Kopf,9,Gotthelf,12,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"41,1 m²"
2018,13,2017,2017,36.325632892,Wohnflaecheprokopf,Wohnfläche pro Kopf,10,Iselin,6,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"36,3 m²"
2018,13,2017,2017,36.186283285,Wohnflaecheprokopf,Wohnfläche pro Kopf,11,St. Johann,5,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"36,2 m²"
2018,13,2017,2017,42.151075977,Wohnflaecheprokopf,Wohnfläche pro Kopf,12,Altstadt Kleinbasel,13,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"42,2 m²"
2018,13,2017,2017,36.433815926,Wohnflaecheprokopf,Wohnfläche pro Kopf,13,Clara,7,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"36,4 m²"
2018,13,2017,2017,45.690524754,Wohnflaecheprokopf,Wohnfläche pro Kopf,14,Wettstein,15,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"45,7 m²"
2018,13,2017,2017,38.967116725,Wohnflaecheprokopf,Wohnfläche pro Kopf,15,Hirzbrunnen,10,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"39,0 m²"
2018,13,2017,2017,33.579200248,Wohnflaecheprokopf,Wohnfläche pro Kopf,16,Rosental,3,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"33,6 m²"
2018,13,2017,2017,34.833732445,Wohnflaecheprokopf,Wohnfläche pro Kopf,17,Matthäus,4,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"34,8 m²"
2018,13,2017,2017,31.680970411,Wohnflaecheprokopf,Wohnfläche pro Kopf,18,Klybeck,1,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"31,7 m²"
2018,13,2017,2017,32.477628228,Wohnflaecheprokopf,Wohnfläche pro Kopf,19,Kleinhüningen,2,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"32,5 m²"
2018,13,2017,2017,47.494001816,Wohnflaecheprokopf,Wohnfläche pro Kopf,20,Riehen,17,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"47,5 m²"
2018,13,2017,2017,52.716153128,Wohnflaecheprokopf,Wohnfläche pro Kopf,30,Bettingen,22,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"52,7 m²"
2018,13,2017,2017,41.063367876,Wohnflaecheprokopf,Wohnfläche pro Kopf,99,Kanton Basel-Stadt,11,Raum und Umwelt,Die Wohnfläche pro Kopf ist für mich,Eine hohe Wohnfläche pro Kopf ist für mich,m²,"41,1 m²"
2018,14,2015,Steuerjahr 2015,5514.6161194,Vermoegenssteuer,Vermögenssteuer,1,Altstadt Grossbasel,18,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,5 515 Fr.
2018,14,2015,Steuerjahr 2015,6165.9059687,Vermoegenssteuer,Vermögenssteuer,2,Vorstädte,20,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,6 166 Fr.
2018,14,2015,Steuerjahr 2015,2060.938612,Vermoegenssteuer,Vermögenssteuer,3,Am Ring,15,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,2 061 Fr.
2018,14,2015,Steuerjahr 2015,512.9425141,Vermoegenssteuer,Vermögenssteuer,4,Breite,8,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,513 Fr.
2018,14,2015,Steuerjahr 2015,5783.6317751,Vermoegenssteuer,Vermögenssteuer,5,St. Alban,19,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,5 784 Fr.
2018,14,2015,Steuerjahr 2015,552.75010831,Vermoegenssteuer,Vermögenssteuer,6,Gundeldingen,9,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,553 Fr.
2018,14,2015,Steuerjahr 2015,18071.401123,Vermoegenssteuer,Vermögenssteuer,7,Bruderholz,22,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,18 071 Fr.
2018,14,2015,Steuerjahr 2015,1877.6147682,Vermoegenssteuer,Vermögenssteuer,8,Bachletten,14,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,1 878 Fr.
2018,14,2015,Steuerjahr 2015,962.38892866,Vermoegenssteuer,Vermögenssteuer,9,Gotthelf,11,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,962 Fr.
2018,14,2015,Steuerjahr 2015,448.2365746,Vermoegenssteuer,Vermögenssteuer,10,Iselin,4,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,448 Fr.
2018,14,2015,Steuerjahr 2015,509.91830365,Vermoegenssteuer,Vermögenssteuer,11,St. Johann,7,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,510 Fr.
2018,14,2015,Steuerjahr 2015,1123.5396725,Vermoegenssteuer,Vermögenssteuer,12,Altstadt Kleinbasel,12,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,1 124 Fr.
2018,14,2015,Steuerjahr 2015,508.20508614,Vermoegenssteuer,Vermögenssteuer,13,Clara,6,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,508 Fr.
2018,14,2015,Steuerjahr 2015,1328.9580318,Vermoegenssteuer,Vermögenssteuer,14,Wettstein,13,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,1 329 Fr.
2018,14,2015,Steuerjahr 2015,735.59236151,Vermoegenssteuer,Vermögenssteuer,15,Hirzbrunnen,10,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,736 Fr.
2018,14,2015,Steuerjahr 2015,254.13869538,Vermoegenssteuer,Vermögenssteuer,16,Rosental,3,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,254 Fr.
2018,14,2015,Steuerjahr 2015,491.56606275,Vermoegenssteuer,Vermögenssteuer,17,Matthäus,5,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,492 Fr.
2018,14,2015,Steuerjahr 2015,185.90031762,Vermoegenssteuer,Vermögenssteuer,18,Klybeck,1,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,186 Fr.
2018,14,2015,Steuerjahr 2015,206.8607831,Vermoegenssteuer,Vermögenssteuer,19,Kleinhüningen,2,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,207 Fr.
2018,14,2015,Steuerjahr 2015,3075.9103589,Vermoegenssteuer,Vermögenssteuer,20,Riehen,17,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,3 076 Fr.
2018,14,2015,Steuerjahr 2015,15530.157643,Vermoegenssteuer,Vermögenssteuer,30,Bettingen,21,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,15 530 Fr.
2018,14,2015,Steuerjahr 2015,2340.8408303,Vermoegenssteuer,Vermögenssteuer,99,Kanton Basel-Stadt,16,Wirtschaft und Arbeit,Die Vermögenssteuer ist für mich,Eine hohe Vermögenssteuer ist für mich,Fr.,2 341 Fr.
2018,15,2015,Steuerjahr 2015,16657.376716,Einkommenssteuer,Einkommenssteuer,1,Altstadt Grossbasel,20,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,16 657 Fr.
2018,15,2015,Steuerjahr 2015,16404.67856,Einkommenssteuer,Einkommenssteuer,2,Vorstädte,19,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,16 405 Fr.
2018,15,2015,Steuerjahr 2015,11315.365443,Einkommenssteuer,Einkommenssteuer,3,Am Ring,15,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,11 315 Fr.
2018,15,2015,Steuerjahr 2015,7288.0944151,Einkommenssteuer,Einkommenssteuer,4,Breite,9,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,7 288 Fr.
2018,15,2015,Steuerjahr 2015,16187.932598,Einkommenssteuer,Einkommenssteuer,5,St. Alban,18,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,16 188 Fr.
2018,15,2015,Steuerjahr 2015,7236.5977818,Einkommenssteuer,Einkommenssteuer,6,Gundeldingen,8,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,7 237 Fr.
2018,15,2015,Steuerjahr 2015,19693.706779,Einkommenssteuer,Einkommenssteuer,7,Bruderholz,22,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,19 694 Fr.
2018,15,2015,Steuerjahr 2015,11394.452909,Einkommenssteuer,Einkommenssteuer,8,Bachletten,16,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,11 394 Fr.
2018,15,2015,Steuerjahr 2015,8647.5237414,Einkommenssteuer,Einkommenssteuer,9,Gotthelf,11,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,8 648 Fr.
2018,15,2015,Steuerjahr 2015,6316.4219119,Einkommenssteuer,Einkommenssteuer,10,Iselin,5,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,6 316 Fr.
2018,15,2015,Steuerjahr 2015,6584.1510923,Einkommenssteuer,Einkommenssteuer,11,St. Johann,7,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,6 584 Fr.
2018,15,2015,Steuerjahr 2015,8736.081864,Einkommenssteuer,Einkommenssteuer,12,Altstadt Kleinbasel,12,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,8 736 Fr.
2018,15,2015,Steuerjahr 2015,6127.2649713,Einkommenssteuer,Einkommenssteuer,13,Clara,3,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,6 127 Fr.
2018,15,2015,Steuerjahr 2015,10771.600289,Einkommenssteuer,Einkommenssteuer,14,Wettstein,14,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,10 772 Fr.
2018,15,2015,Steuerjahr 2015,7527.794101,Einkommenssteuer,Einkommenssteuer,15,Hirzbrunnen,10,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,7 528 Fr.
2018,15,2015,Steuerjahr 2015,6401.2032932,Einkommenssteuer,Einkommenssteuer,16,Rosental,6,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,6 401 Fr.
2018,15,2015,Steuerjahr 2015,6313.3239063,Einkommenssteuer,Einkommenssteuer,17,Matthäus,4,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,6 313 Fr.
2018,15,2015,Steuerjahr 2015,4462.0400684,Einkommenssteuer,Einkommenssteuer,18,Klybeck,1,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,4 462 Fr.
2018,15,2015,Steuerjahr 2015,4908.5997514,Einkommenssteuer,Einkommenssteuer,19,Kleinhüningen,2,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,4 909 Fr.
2018,15,2015,Steuerjahr 2015,13428.811448,Einkommenssteuer,Einkommenssteuer,20,Riehen,17,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,13 429 Fr.
2018,15,2015,Steuerjahr 2015,19464.664013,Einkommenssteuer,Einkommenssteuer,30,Bettingen,21,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,19 465 Fr.
2018,15,2015,Steuerjahr 2015,9664.6299359,Einkommenssteuer,Einkommenssteuer,99,Kanton Basel-Stadt,13,Wirtschaft und Arbeit,Die Einkommenssteuer ist für mich,Eine hohe Einkommenssteuer ist für mich,Fr.,9 665 Fr.
2018,16,,2012-2016,0.8563773753,Erwerbstaetigenquote,Erwerbstätigenquote,1,Altstadt Grossbasel,22,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"85,6%"
2018,16,,2012-2016,0.7730196667,Erwerbstaetigenquote,Erwerbstätigenquote,2,Vorstädte,18,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"77,3%"
2018,16,,2012-2016,0.8011045547,Erwerbstaetigenquote,Erwerbstätigenquote,3,Am Ring,21,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"80,1%"
2018,16,,2012-2016,0.7402545444,Erwerbstaetigenquote,Erwerbstätigenquote,4,Breite,13,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"74,0%"
2018,16,,2012-2016,0.7285669841,Erwerbstaetigenquote,Erwerbstätigenquote,5,St. Alban,10,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"72,9%"
2018,16,,2012-2016,0.7611023509,Erwerbstaetigenquote,Erwerbstätigenquote,6,Gundeldingen,17,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"76,1%"
2018,16,,2012-2016,0.7357069134,Erwerbstaetigenquote,Erwerbstätigenquote,7,Bruderholz,12,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"73,6%"
2018,16,,2012-2016,0.780542957,Erwerbstaetigenquote,Erwerbstätigenquote,8,Bachletten,19,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"78,1%"
2018,16,,2012-2016,0.7497290566,Erwerbstaetigenquote,Erwerbstätigenquote,9,Gotthelf,16,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"75,0%"
2018,16,,2012-2016,0.705780116,Erwerbstaetigenquote,Erwerbstätigenquote,10,Iselin,7,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"70,6%"
2018,16,,2012-2016,0.7033538377,Erwerbstaetigenquote,Erwerbstätigenquote,11,St. Johann,5,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"70,3%"
2018,16,,2012-2016,0.7043903035,Erwerbstaetigenquote,Erwerbstätigenquote,12,Altstadt Kleinbasel,6,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"70,4%"
2018,16,,2012-2016,0.6647432124,Erwerbstaetigenquote,Erwerbstätigenquote,13,Clara,3,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"66,5%"
2018,16,,2012-2016,0.8001764749,Erwerbstaetigenquote,Erwerbstätigenquote,14,Wettstein,20,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"80,0%"
2018,16,,2012-2016,0.7095861405,Erwerbstaetigenquote,Erwerbstätigenquote,15,Hirzbrunnen,8,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"71,0%"
2018,16,,2012-2016,0.727021636,Erwerbstaetigenquote,Erwerbstätigenquote,16,Rosental,9,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"72,7%"
2018,16,,2012-2016,0.6812807264,Erwerbstaetigenquote,Erwerbstätigenquote,17,Matthäus,4,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"68,1%"
2018,16,,2012-2016,0.6147351268,Erwerbstaetigenquote,Erwerbstätigenquote,18,Klybeck,1,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"61,5%"
2018,16,,2012-2016,0.6593773305,Erwerbstaetigenquote,Erwerbstätigenquote,19,Kleinhüningen,2,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"65,9%"
